station_uid,live_provider_key,provider,source_system,station_type,station_type_label,provider_station_id,station_name,state,county,river_basin,huc,elevation_ft,latitude,longitude,lat_lon,record_start_date,record_start_year,record_end_date,record_end_year,period_of_record,station_status,nrcs_site_num,nrcs_station_triplet,nrcs_shef_id,cdec_id,operator_agency,owner_agency,official_station_url,official_data_url,source_metadata_url
NRCS_snotel_388,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,388,Cascade Summit,OR,Deschutes,,170900010301,5100,43.59042,-122.0601,"43.590420, -122.060100",1979-10-01,1979,,,1979–present,active,388,388:OR:SNTL,CSTO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=388,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=388,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_395,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,395,Chemult Alternate,OR,Klamath,,180102010201,4850,43.22625,-121.8066,"43.226250, -121.806600",1979-10-01,1979,,,1979–present,active,395,395:OR:SNTL,CHUO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=395,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=395,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_398,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,398,Clackamas Lake,OR,Clackamas,,170900110301,3400,45.09658,-121.7544,"45.096580, -121.754400",1979-10-01,1979,,,1979–present,active,398,398:OR:SNTL,CLLO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=398,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=398,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_401,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,401,Clear Lake,OR,Wasco,,170703060901,3810,45.18832,-121.6916,"45.188320, -121.691600",1979-10-01,1979,,,1979–present,active,401,401:OR:SNTL,CLKO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=401,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=401,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_406,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,406,Cold Springs Camp,OR,Klamath,,180102030202,5940,42.53305,-122.1768,"42.533050, -122.176800",1979-10-01,1979,,,1979–present,active,406,406:OR:SNTL,CSCO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=406,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=406,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_422,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,422,County Line,OR,Umatilla,,170601040202,4840,45.19107,-118.5501,"45.191070, -118.550100",1979-10-01,1979,,,1979–present,active,422,422:OR:SNTL,COLO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=422,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=422,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_1010,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,1010,Crazyman Flat,OR,Klamath,,180102020101,6190,42.6381,-120.9492,"42.638100, -120.949200",2001-09-01,2001,,,2001–present,active,1010,1010:OR:SNTL,CZFO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1010,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1010,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_434,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,434,Daly Lake,OR,Linn,,170900060101,3690,44.52147,-122.0872,"44.521470, -122.087200",1978-10-01,1978,,,1978–present,active,434,434:OR:SNTL,DALO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=434,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=434,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_440,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,440,Derr.,OR,Wheeler,,170703040401,5850,44.4465,-119.9301,"44.446500, -119.930100",1979-10-01,1979,,,1979–present,active,440,440:OR:SNTL,DERO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=440,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=440,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_442,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,442,Diamond Lake,OR,Douglas,,171003010204,5280,43.18787,-122.14,"43.187870, -122.140000",1979-10-01,1979,,,1979–present,active,442,442:OR:SNTL,DIAO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=442,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=442,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_464,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,464,Eilertson Meadows,OR,Baker,,170502030404,5510,44.86887,-118.1139,"44.868870, -118.113900",1979-10-01,1979,,,1979–present,active,464,464:OR:SNTL,EIMO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=464,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=464,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_470,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,470,Emigrant Springs,OR,Umatilla,,170701030501,3790,45.55808,-118.4538,"45.558080, -118.453800",1979-10-01,1979,,,1979–present,active,470,470:OR:SNTL,ESPO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=470,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=470,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_1314,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,1314,Fifteenmile,OR,Hood River,,170701050503,5970,45.35265,-121.53,"45.352650, -121.530000",2022-09-21,2022,,,2022–present,active,1314,1314:OR:SNTL,FFMO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1314,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1314,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_477,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,477,Fish Creek,OR,Harney,,171200030107,7700,42.70993,-118.6322,"42.709930, -118.632200",1978-10-01,1978,,,1978–present,active,477,477:OR:SNTL,FCKO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=477,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=477,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_479,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,479,Fish Lk.,OR,Jackson,,171003070801,4660,42.3801,-122.3494,"42.380100, -122.349400",1979-10-01,1979,,,1979–present,active,479,479:OR:SNTL,FISO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=479,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=479,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_483,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,483,Fourmile Lake,OR,Klamath,,180102030202,5970,42.43933,-122.2288,"42.439330, -122.228800",1978-10-01,1978,,,1978–present,active,483,483:OR:SNTL,FRLO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=483,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=483,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_945,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,945,Gerber Reservoir,OR,Klamath,,180102040508,4880,42.2062,-121.1334,"42.206200, -121.133400",1998-10-01,1998,,,1998–present,active,945,945:OR:SNTL,GSTO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=945,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=945,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_494,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,494,Gold Center,OR,Grant,,170702020202,5400,44.7638,-118.3117,"44.763800, -118.311700",1979-10-01,1979,,,1979–present,active,494,494:OR:SNTL,GLDO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=494,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=494,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_504,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,504,Greenpoint,OR,Hood River,,170701050603,3320,45.62237,-121.7041,"45.622370, -121.704100",1978-10-01,1978,,,1978–present,active,504,504:OR:SNTL,GRPO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=504,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=504,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_523,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,523,High Ridge,OR,Umatilla,,170701030103,4900,45.69682,-118.1066,"45.696820, -118.106600",1978-10-01,1978,,,1978–present,active,523,523:OR:SNTL,HIRO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=523,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=523,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_526,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,526,Hogg Pass,OR,Linn,,170900040201,4800,44.42042,-121.8566,"44.420420, -121.856600",1978-10-01,1978,,,1978–present,active,526,526:OR:SNTL,HOPO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=526,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=526,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_529,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,529,Holland Meadows,OR,Lane,,170900020201,4930,43.66917,-122.5688,"43.669170, -122.568800",1979-10-01,1979,,,1979–present,active,529,529:OR:SNTL,HLMO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=529,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=529,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_1158,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,1158,Howard Prairie,OR,Jackson,,180102060401,4580,42.215,-122.3713,"42.215000, -122.371300",2012-09-26,2012,,,2012–present,active,1158,1158:OR:SNTL,HOWO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1158,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1158,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_545,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,545,Irish Taylor,OR,Deschutes,,170703010106,5540,43.80368,-121.9479,"43.803680, -121.947900",1978-10-01,1978,,,1978–present,active,545,545:OR:SNTL,BEDO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=545,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=545,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_552,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,552,Jump Off Joe,OR,Linn,,170900060201,3530,44.38605,-122.1668,"44.386050, -122.166800",1978-10-01,1978,,,1978–present,active,552,552:OR:SNTL,JOJO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=552,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=552,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_558,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,558,King Mountain,OR,Jackson,,171003020701,4340,42.72395,-123.2004,"42.723950, -123.200400",1979-10-01,1979,,,1979–present,active,558,558:OR:SNTL,KIMO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=558,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=558,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_563,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,563,Lake Creek R.S.,OR,Grant,,170501160102,5250,44.21007,-118.6375,"44.210070, -118.637500",1978-10-01,1978,,,1978–present,active,563,563:OR:SNTL,LKCO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=563,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=563,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_584,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,584,Little Meadows,OR,Linn,,170900060301,4020,44.61297,-122.2256,"44.612970, -122.225600",1978-10-01,1978,,,1978–present,active,584,584:OR:SNTL,LMDO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=584,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=584,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_605,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,605,Lucky Strike,OR,Umatilla,,170701030606,4970,45.27478,-118.8479,"45.274780, -118.847900",1978-10-01,1978,,,1978–present,active,605,605:OR:SNTL,LUKO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=605,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=605,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_608,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,608,Madison Butte,OR,Morrow,,170702041101,5150,45.10513,-119.4958,"45.105130, -119.495800",1979-10-01,1979,,,1979–present,active,608,608:OR:SNTL,MDBO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=608,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=608,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_614,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,614,Marion Forks,OR,Linn,,170900050205,2590,44.59397,-121.9736,"44.593970, -121.973600",1979-10-01,1979,,,1979–present,active,614,614:OR:SNTL,MRFO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=614,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=614,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_619,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,619,Mckenzie,OR,Lane,,170900040207,4770,44.2103,-121.8729,"44.210300, -121.872900",1979-10-01,1979,,,1979–present,active,619,619:OR:SNTL,MKZO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=619,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=619,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_1079,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,1079,Milk Shakes,OR,Wallowa,,170701020201,5580,45.9821,-117.9488,"45.982100, -117.948800",2007-05-12,2007,,,2007–present,active,1079,1079:OR:SNTL,MLKO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1079,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1079,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_1084,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,1084,Miller Woods,OR,Yamhill,,170900080606,420,45.24755,-123.2756,"45.247550, -123.275600",2006-09-22,2006,,,2006–present,active,1084,1084:OR:SNTL,MWDO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1084,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1084,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_647,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,647,Moss Springs,OR,Union,,170601040702,5760,45.27173,-117.6875,"45.271730, -117.687500",1979-10-01,1979,,,1979–present,active,647,647:OR:SNTL,MOSO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=647,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=647,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_651,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,651,Mt Hood Test Site,OR,Clackamas,,170800010302,5380,45.32097,-121.7158,"45.320970, -121.715800",1979-10-01,1979,,,1979–present,active,651,651:OR:SNTL,MTHO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=651,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=651,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_653,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,653,Mt. Howard,OR,Wallowa,,170601050102,7840,45.26514,-117.1738,"45.265140, -117.173800",1979-10-01,1979,,,1979–present,active,653,653:OR:SNTL,MHWO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=653,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=653,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_655,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,655,Mud Ridge,OR,Clackamas,,170800010302,4070,45.25362,-121.7367,"45.253620, -121.736700",1978-10-01,1978,,,1978–present,active,655,655:OR:SNTL,MUDO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=655,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=655,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_660,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,660,New Crescent Lake,OR,Klamath,,170703020205,4910,43.51185,-121.9798,"43.511850, -121.979800",1979-10-01,1979,,,1979–present,active,660,660:OR:SNTL,NCLO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=660,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=660,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_666,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,666,North Fork,OR,Multnomah,,170800010503,3070,45.5505,-122.0028,"45.550500, -122.002800",1978-10-01,1978,,,1978–present,active,666,666:OR:SNTL,NFRO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=666,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=666,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_671,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,671,Ochoco Meadows,OR,Crook,,170703050201,5430,44.42917,-120.3311,"44.429170, -120.331100",1979-10-01,1979,,,1979–present,active,671,671:OR:SNTL,OCMO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=671,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=671,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_687,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,687,Peavine Ridge,OR,Clackamas,,170900110306,3420,45.04148,-121.9325,"45.041480, -121.932500",1979-10-01,1979,,,1979–present,active,687,687:OR:SNTL,PVRO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=687,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=687,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_706,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,706,Quartz Mountain,OR,Lake,,180102020404,5710,42.31923,-120.8253,"42.319230, -120.825300",1979-10-01,1979,,,1979–present,active,706,706:OR:SNTL,QRMO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=706,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=706,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_710,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,710,Railroad Overpass,OR,Lane,,170900010302,2680,43.65887,-122.2127,"43.658870, -122.212700",1980-10-01,1980,,,1980–present,active,710,710:OR:SNTL,RROO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=710,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=710,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_712,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,712,Red Hill,OR,Hood River,,170701050505,4410,45.4643,-121.7043,"45.464300, -121.704300",1978-10-01,1978,,,1978–present,active,712,712:OR:SNTL,REDO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=712,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=712,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_719,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,719,Roaring River,OR,Lane,,170900040302,4960,43.90098,-122.0306,"43.900980, -122.030600",1979-10-01,1979,,,1979–present,active,719,719:OR:SNTL,RORO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=719,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=719,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_721,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,721,Rock Springs,OR,Grant,,170501160204,5290,44.00883,-118.8384,"44.008830, -118.838400",1979-10-01,1979,,,1979–present,active,721,721:OR:SNTL,RCSO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=721,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=721,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_726,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,726,Saddle Mountain,OR,Washington,,170900100201,3090,45.54475,-123.3733,"45.544750, -123.373300",1978-10-01,1978,,,1978–present,active,726,726:OR:SNTL,SDMO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=726,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=726,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_729,nrcs_snotel,USDA NRCS NWCC,NRCS NWCC,snotel,SNOTEL,729,Salt Creek Falls,OR,Lane,,170900010301,4220,43.61193,-122.1176,"43.611930, -122.117600",1979-10-01,1979,,,1979–present,active,729,729:OR:SNTL,SCFO3,,USDA NRCS NWCC,,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=729,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=729,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
